Li2O,B2O3,Na2O,MgO,Al2O3,SiO2,P2O5,K2O,CaO,TiO2,Fe2O3,ZnO,SrO,Y2O3,ZrO,SnO2,BaO,YoungModulus
0,8.999619759,13.80967196,0.010370217,13.84942445,62.19018977,0,1.019737979,0.020740433,0,0,0,0,0,0,0.100245428,0,64.2
0,8.910501846,14.9118009,0,12.01114454,64.06741419,0,0,0,0,0,0,0,0,0,0.09913852,0,67.4
0,9.019540031,13.80944147,0.010375238,13.92011067,62.12000692,0,0.999481238,0.020750476,0,0,0,0,0,0,0.100293965,0,64.6
0,8.879535657,0,23.68555039,22.20732494,29.61542378,0.052611928,0,3.699806524,5.200095041,0,0,1.47992261,3.699806524,0,0,1.47992261,117
0,8.299893733,22.2001935,0,2.799409983,61.70121651,0,0,0,0,0,4.999286269,0,0,0,0,0,69
0,8.300025377,0,1.07219896,8.499873113,64.89024236,0,0,5.66552468,0.45045045,0.009516559,0,5.576703464,0,0.590026646,0.241086157,4.70435224,76
0,10.8835333,0,7.793558046,2.90075066,0,34.86307209,0,12.88390759,0,0,1.201888087,0,0,0,0,29.47329022,71
0,9.028819786,13.23881961,0.010348218,13.45785688,63.2034632,0,0.939963091,0.020696435,0,0,0,0,0,0,0.100032769,0,63
0,9.020485454,12.05026683,0.0103288,13.13995524,64.55844379,0,1.089688415,0.0103288,0,0,0,0,0,0,0.120502668,0,62.6
0,8.599524707,0,4.300581824,12.60018028,62.69933623,0,0,9.49930345,1.501270179,0,0,0.799803327,0,0,0,0,78.4
0,8.480765192,0,0.559029292,7.480652093,74.19902089,0,0,4.969867352,0,0,0.520252694,1.660930961,0,0.649508022,0.400691516,1.079281987,76
0,8.639152534,0,8.07000806,12.62974356,65.16868718,0,0,5.480894182,0,0.001644926,0,0,0,0,0.009869557,0,79.5
0,8.610683018,0,1.31160442,11.41095845,67.83618061,0,0,5.220185592,0,0,0,1.288651343,0,0,0,4.321736564,70.3
0,8.70962931,0,6.11132285,14.70992759,61.15962682,0,0,7.708751056,0,0,0,1.600742373,0,0,0,0,78.7
0,8.700820552,0,3.998745233,13.50030544,63.60019152,0,0,8.499397381,0,0,0,1.70053988,0,0,0,0,76.6
0,8.340037544,6.210464878,1.520672629,1.320335053,80.09717161,0,0.059943527,2.400895998,0,0.050478759,0,0,0,0,0,0,73.2
0,8.339115625,6.210181038,1.520216994,1.319939444,80.14571375,0,0.064656532,2.400176623,0,0,0,0,0,0,0,0,73.2
0,8.619595463,0,0.829902527,9.809122419,69.91684702,0,0,7.140416253,0,0.00325452,0,2.571070574,0,0.11065367,0.130180789,0.868956764,70
0,8.52928877,0,0.569369833,6.988451764,74.01164474,0,0,5.880271496,0,0,0.569369833,1.209508798,0,0.70125776,0.421398012,1.119438994,78
0,8.690100031,0,1.971153059,11.01979339,68.29947119,0,0,0,0,0,0,4.999918141,0,0,0,5.019564185,71.9
0,8.569906877,0,0,10.66961476,64.78914156,0,0,10.00952212,0,0.012911347,0,0.681073579,0,0,0.229176417,5.038653346,77
0,8.709344093,0,1.400711837,11.41071692,67.67045548,0,0,5.209204678,0,0,0,1.299020814,0,0,0,4.300546179,70
0,8.498928034,0,7.999744008,10.49886404,62.99958401,0,0,7.001375956,0,0,0,3.001503952,0,0,0,0,80
0,8.799072387,0,4.101374855,14.00033129,62.89879079,0,0,8.500911049,0,0,0,1.699519629,0,0,0,0,76.8
0,8.609057227,0,0.828385134,10.31921951,66.28699015,0,0,9.50054201,0.420664326,0,0,3.860404161,0,0,0.087368745,0.087368745,71
0,8.650614538,0,0.831290286,9.840723482,68.88993522,0,0.071439009,7.160137033,0.08442792,0.012988911,0.821548603,2.581546005,0,0.055202871,0.129889107,0.870257018,69
0,8.999173149,0,2.500801539,11.49997469,69.99881878,0,0,2.500801539,0,0,0,2.500801539,1.999628761,0,0,0,72.3
0,8.698700494,21.7377835,0,4.350165495,65.21335051,0,0,0,0,0,0,0,0,0,0,0,77.2
0,8.420505388,7.360262146,0,1.920410864,69.40891045,0,4.839624425,0,2.451320184,0,5.598966539,0,0,0,0,0,74.5
0,8.800671782,0,8.799025258,14.30006257,59.99934139,0,0,6.299601541,0,0,0,1.801297461,0,0,0,0,80.5
0,8.389282801,7.328857376,0,1.270628098,70.1731819,0,4.818974713,0,2.44086089,0,5.578214218,0,0,0,0,0,74
0,8.999932836,0,2.498488817,14.00026865,66.80099402,0,0,4.701457452,0,0,0,1.69924105,0,0,0,1.299617167,73.3
0,8.459791147,1.97968262,8.029151024,8.070164369,63.91141117,0,0,0,0,0,9.549799666,0,0,0,0,0,80
0,8.600118512,0,1.649557182,9.790041799,64.58256594,0,0,10.68208389,0,0,0.819974056,3.209429702,0.150542112,0,0.086481639,0.42920517,81
0,9.290590167,11.63051931,0.020737924,13.70949624,61.7402575,0,3.169446125,0.338719433,0,0,0,0,0,0,0.100233302,0,65.4
0,8.673526901,0,0,7.882828478,71.65241477,0,0,11.68816529,0,0,0,0.061194583,0,0,0,0.041869978,66
0,9.319541979,11.00079566,0.010378109,13.82018196,62.20984537,0,3.199916975,0.339018231,0,0,0,0,0,0,0.100321721,0,63.7
0,8.599681021,0,3.301435407,10.44019139,61.77990431,0,0,9.489633174,0,0,2.449760766,3.850079745,0,0,0.089314195,0,84
0,8.509900912,0,4.089541423,10.33885222,58.42562107,0,0,14.0991509,0,0,0,4.448715323,0,0,0.088218151,0,85
0,8.480925363,0,0,9.01068932,60.91031629,0,0,17.54176985,0,0,0.808752077,3.159775556,0,0,0.087771543,0,83
0,8.469843053,0,0,9.639926363,57.60242129,0,0,21.03965802,0,0,0,3.160785048,0,0,0.08736622,0,84
0,7.499313752,0,0,0,33.999451,0,0,10,0,0,0,42.50068625,6.000548998,0,0,0,96.6
0,8.350896484,4.210574544,0,3.839457528,51.40963377,0,2.075506277,18.63526681,10.21411772,0,0,1.264546871,0,0,0,0,79
0,15.39931971,0,0,0,0,63.20242881,0,21.39825148,0,0,0,0,0,0,0,0,55.6
0,8.699654045,21.73802647,0,0,69.56231948,0,0,0,0,0,0,0,0,0,0,0,72.8
0,8.699930172,21.70062845,0,0,69.59944138,0,0,0,0,0,0,0,0,0,0,0,70.7
0,8.820976143,3.337405955,0,6.766445888,61.18577583,0,2.196000257,9.845026043,0,0,0.852035239,0,0,6.996334641,0,0,82
0,8.610570586,0,0,9.800075325,58.53995355,0,0,17.82060134,0,0,0,5.140920218,0,0,0.087878978,0,83
0,9.500155769,13.64013985,0,13.58994773,62.13783793,0,1.010765343,0.020769151,0,0,0,0,0,0,0.100384229,0,64.2
0,9.199805932,0,1.000451709,13.99963194,64.99924715,0,0,7.401335051,0,0,0,3.399528215,0,0,0,0,73.2
0,9.470354644,12.73142975,0.010314418,12.4512214,64.25538499,0,0.940331093,0.020628836,0,0,0,0,0,0,0.120334875,0,63
0,15.47812904,0,0,0,0,62.81374586,0,21.70812511,0,0,0,0,0,0,0,0,56.1
0,9.200427151,0,2.499499433,12.50083428,68.60108123,0,0,4.798771942,0,0,0,1.698591737,0,0,0,0.700794233,72.5
0,9.200427151,0,4.001201362,12.50083428,68.60108123,0,0,1.998932123,0,0,0,1.698591737,0,0,0,1.998932123,72.9
0,9.200120132,0,4.001067841,12.50041713,68.598792,0,0,1.998865419,0,0,0,2.99996663,0,0,0,0.700770848,73.3
0,9.000407997,0,6.100367197,11.79926561,64,0,0,7.399428805,0,0,0,1.700530396,0,0,0,0,77.3
0,8.889962945,22.22007411,0,2.22007411,66.66988884,0,0,0,0,0,0,0,0,0,0,0,75.1
0,8.828609814,0,0,10.71908387,61.1445205,0,0,12.17772375,0,0,0,6.589469644,0,0,0.089565607,0.451026806,80
0,9.099743066,0,6.199354371,13.29962448,62.20106726,0,0,7.899071085,0,0,0,1.301139733,0,0,0,0,78.1
0,8.961339747,0,0.489124273,9.960643312,67.06833163,0,0,9.591370682,0,0,0,3.841731046,0,0,0.087459307,0,71
0,9.150272772,0,12.6401058,12.48966771,65.71995371,0,0,0,0,0,0,0,0,0,0,0,71
0,9.111411075,0,0,10.46124975,69.4574307,0,0,9.909791269,1.060117206,0,0,0,0,0,0,0,71.9
0,8.790510821,14.81016879,0,0,76.39932039,0,0,0,0,0,0,0,0,0,0,0,86.1
0,8.820202342,4.959770573,1.519955389,1.809925914,81.79080698,0,0,1.099338803,0,0,0,0,0,0,0,0,59
0,8.999171257,0,4.000714994,8.500300622,72.50036562,0,0,4.000714994,0,0,0,1.998732511,0,0,0,0,71.2
0,8.800597081,17.79016404,0,0,73.40923888,0,0,0,0,0,0,0,0,0,0,0,81.4
0,8.800736835,14.80022867,0,0,76.39903449,0,0,0,0,0,0,0,0,0,0,0,69.1
0,9.199980087,0,3.999269843,12.50062229,66.78946582,0,0,4.669686862,0,0,0.501153316,1.669404756,0,0,0,0.670417019,74.2
0,9.020136846,0,0,10.15943701,67.28859562,0,0,9.179411334,0,0,0,4.1313852,0,0,0.221033984,0,72
0,9.510185201,11.5198136,0,11.81963028,65.79862598,0,1.300347787,0,0,0,0,0,0,0,0.051397146,0,63.2
0,8.960764376,0,0,10.87977534,63.13207121,0,0,12.36947013,0,0,0,0,0,0,0.138801465,4.519117481,77
0,8.940850605,0,0,10.52063707,63.55218449,0,0,12.33876033,0,0,0,0,0,0,0.138493003,4.509074512,76
0,8.920165164,0,0,10.14925853,63.98033451,0,0,12.31021352,0,0,0,0,0,0,0.141385903,4.498642374,77
0,9.200543352,0,2.501408077,12.50041414,65.00016566,0,0,7.328628698,0.500281615,0,0,1.669814134,0,0.699069012,0,0.599675314,75.3
0,9.040035139,0,0,10.05026761,67.98327667,0,0,7.759756633,0,0,0.819898814,4.25891884,0,0,0.087846302,0,72
0,9.100430393,9.100430393,9.098793919,9.100430393,63.5999149,0,0,0,0,0,0,0,0,0,0,0,64.8
0,9.200297103,0,2.498968392,12.49979368,65.0028885,0,0,9.999174713,0,0,0,0,0,0,0,0.79887761,75.9
0,9.600151536,13.60035818,0,12.59987602,64.19961427,0,0,0,0,0,0,0,0,0,0,0,64
0,9.120771368,0,0,10.27128616,67.69406766,0,0,7.831344991,0,0,0,4.690308874,0.300702729,0,0.091518222,0,71
0,8.999887139,7.069957919,0,3.069828934,78.18067491,0,0.99962917,1.680021927,0,0,0,0,0,0,0,0,71.4
0,8.968868787,0,0,10.19904088,63.13172625,0,0,12.36908371,0,0,0,0.670419734,0,0,0.141140997,4.519719643,78
0,8.980305924,0,0,10.22101664,63.27464167,0,0,12.39105661,0,0,0,0,0,0,0.141245205,4.991733945,77
0,8.891289841,19.98156916,0,0,68.02567606,0,0,0,3.101464934,0,0,0,0,0,0,0,78.8
0,9.200682504,0,4.488778055,10.71991075,68.27339546,0,0,6.811917574,0,0,0,0,0,0,0.085313033,0.420002625,79
0,9.088552636,0,0,10.67945436,64.56598516,0,0,10.02818909,0,0,0,0,0,0,0.139325406,5.498493342,76
0,9.300397878,0,2.529840849,12.63925729,65.74933687,0,0,7.420424403,0,0,0,1.690981432,0,0,0,0.669761273,74
0,9.078715599,6.119810604,1.570756775,3.720043309,78.35038219,0,0.339361032,0,0,0,0,0,0,0,0,0.820930496,70
0,9.12012987,0,0,10.02922078,66.71428571,0,0,8.938311688,0.418831169,0,0.821428571,3.87012987,0,0,0.087662338,0,71
0,9.300170448,0,0.999520098,12.58170746,65.31632163,0,0,10.10111039,0,0,0,1.701169968,0,0,0,0,73.8
0,9.029917822,9.530688238,12.93014895,7.940100154,57.74910118,0,2.820043657,0,0,0,0,0,0,0,0,0,70.1
0,9.119186094,1.689698187,5.851572246,9.310350414,66.3404993,0,0.690135597,0,0,0,6.998558167,0,0,0,0,0,81
0,9.699864277,13.09979899,0,12.09991925,64.0094834,0,0.97067363,0,0,0,0,0,0,0,0.12026045,0,62.2
0,9.368520577,0,6.820707615,12.45873903,65.71234263,0,0,0.610413522,0,0,0,1.330303382,0,0.56065155,0,3.138321695,75.2
0,9.79036729,11.58004158,0.020790021,13.63998614,61.37907138,0,3.14968815,0.33957034,0,0,0,0,0,0,0.1004851,0,65.3
0,8.971105966,9.651432015,10.41263599,6.871451679,59.92578261,0,0.066605347,0,0,0,4.100986393,0,0,0,0,0,69.2
0,9.200272745,0,4.000259757,9.498993441,68.5986103,0,0,6.000389636,0,0,0.50003247,1.701409182,0,0,0,0.50003247,71.8
0,9.888807557,13.38840671,0,10.38899927,63.22632368,1.999024016,0.989926453,0,0,0,0,0,0,0,0.118512322,0,63.5
0,9.299851032,0,6.299212598,12.10077431,63.2016632,0,0,7.39928299,0,0,0,1.699215872,0,0,0,0,77.4
0,9.409251962,0,0,11.01195404,69.27050565,0,0,9.208914202,0,0,0,0.599357595,0,0.099341038,0,0.400675519,71
0,9.089746459,0,1.269303322,7.590242031,68.99958436,0,0,7.200179045,0,0,0.409246411,2.660101672,0,0.380471273,0.310132046,2.090993382,77
0,9.100211038,5.17042911,1.330178423,1.870563407,81.67807124,0,0,0.85054678,0,0,0,0,0,0,0,0,62
0,9.300161614,0,6.09889482,11.6003069,63.8000555,0,0,7.799924907,0,0,0,1.400656252,0,0,0,0,77.2
0,9.3394264,0,1.60843857,10.20916253,68.63544789,0,0,9.280461239,0,0.006551685,0,0.628961722,0,0.160516273,0.131033692,0,70
0,9.801395045,12.6911315,0.010308216,12.02109748,64.40573137,0,0.929457444,0.020616431,0,0,0,0,0,0,0.120262516,0,63.8
0,9.340056646,0,1.61097559,10.20939408,68.6301796,0,0,9.279481344,0,0,0,0.628673401,0,0.160442691,0.140796647,0,70
0,9.320026787,0,1.309965209,10.84069712,66.10914199,0,0,9.450696634,0,0,0,2.881270111,0,0,0.088202146,0,75
0,9.88892932,13.38912859,0,11.3895098,63.2219161,0.999809395,0.989412764,0,0,0,0,0,0,0,0.121294034,0,63.6
0,9.100455023,14.50027047,0,0,72.69863493,0,3.700639577,0,0,0,0,0,0,0,0,0,78.2
0,9.369578737,0,0.500801938,10.89817027,66.44299696,0,0,9.489051095,0,0,0,3.211024189,0,0,0.088376813,0,74
0,9.329859132,0,0,9.530168553,69.12140705,0,0,11.52023451,0,0,0,0.299649866,0,0,0,0.198680889,69
0,9.920044304,12.97982071,0,13.15980755,62.82925479,0,0.989927659,0.020767713,0,0,0,0,0,0,0.10037728,0,63.4
0,9.369487096,0,5.021234891,9.980398563,68.4286181,0,0,5.351192421,0,0,0,0.819993466,0,0,0.218882718,0.810192747,76
0,10.14065095,15.77198996,0.049475209,16.64134007,56.18616815,0,0.980669329,0.130755911,0,0,0,0,0,0,0.098950419,0,63.6
0,9.888708955,13.38938084,0,12.38845054,63.22227199,0,0.990593667,0,0,0,0,0,0,0,0.120594012,0,62.6
0,9.899164009,13.40860122,0.020684306,12.50883392,64.02137378,0,0,0.041368612,0,0,0,0,0,0,0.099974145,0,62.9
0,9.449077958,0,2.569543832,11.29974173,66.7587886,0,0,7.530967774,0,0,0,1.700965635,0,0,0,0.690914475,73.5
0,9.500280927,0,0,11.00076015,68.99890934,0,0,9.399477807,0,0,0,0.799814919,0,0,0,0.30075685,71
0,9.909350981,12.43925137,0,12.43925137,64.01957743,0,0.999551925,0.020680385,0,0,0,0,0,0.020680385,0.151656154,0,61.6
0,9.469247992,0,4.099170288,11.31963651,66.88067957,0,0,4.800474121,0,0,0,3.430791519,0,0,0,0,73.9
0,9.498580577,0,0.812041989,10.34033142,70.0006602,0,0,8.526440879,0,0,0,0.82194494,0,0,0,0,79.1
0,9.458859875,0,1.679457052,10.45963223,68.82815966,0,0,8.90999622,0,0.003286609,0,0.591589568,0,0,0.069018783,0,72.7
0,9.238991295,0,1.331285202,7.840501792,68.15796211,0,0,7.779697901,0,0,0.371223758,2.720174091,0,0.33922171,0.291218638,1.929723502,76
0,9.278367059,10.03738948,5.208851517,7.347914694,60.80844713,0,0.210215511,0,0,0,7.108814609,0,0,0,0,0,70.7
0,9.461471748,0,0,10.48092815,66.90775801,0,0,8.630197509,0,0,0,4.280735056,0.150545728,0,0.088363797,0,70
0,9.39988947,0,0.490881311,9.789993823,67.4295374,0,0,9.551054907,0,0,0,3.250869608,0,0,0.087773479,0,74
0,9.175664748,10.3061726,0,0,72.50471706,0,6.443736225,0,0,0,1.569709366,0,0,0,0,0,78.1
0,9.564728823,0,0,11.75926232,65.72693922,0,0,11.87824305,0,0,0,0.641173943,0,0,0,0.429652642,74
0,10.01037165,12.90924806,0.010371651,12.86949006,63.05963699,0,1.019878997,0.020743302,0,0,0,0,0,0,0.100259291,0,63.8
0,9.550709839,0,5.280147567,11.74116407,65.30518133,0,0,5.451431207,0,0,0,1.281333377,0,0,0.220692381,1.169340229,77
0,9.238136146,10.26901478,0,0.130450691,74.04826676,0,5.184619545,0,0.079543104,0,0,0,0,0,0,1.049968978,81
0,8.961004892,0,6.959554342,8.561332037,56.05604679,0,0,19.46206194,0,0,0,0,0,0,0,0,74
0,10.00964785,10.50926883,0.020673971,12.30962718,65.75701192,0,1.300737372,0.041347943,0,0,0,0,0,0,0.051684929,0,61.8
0,10.01033592,12.16192937,0.010335917,12.2704565,64.45478036,0,0.950904393,0.020671835,0,0,0,0,0,0,0.120585702,0,61.9
0,10.00946074,11.70035263,0,12.00997678,64.22980993,0,1.909348929,0.02064161,0,0,0,0,0,0,0.120409392,0,64.5
0,10.06954055,11.37904788,0.010379186,12.93938555,64.40977027,0,1.039648492,0.031137559,0,0,0,0,0,0,0.121090507,0,61.7
0,9.648672376,0,0,10.29964718,69.90111146,0,0,8.610094251,1.540474731,0,0,0,0,0,0,0,73
0,10.050546,11.81016785,0.010350717,12.47951421,64.47806511,0,1.02989632,0.020701434,0,0,0,0,0,0,0.120758363,0,62.1
0,10.00961968,11.00937919,0.020613598,11.80987391,65.75737795,0,1.30037448,0.041227196,0,0,0,0,0,0,0.051533995,0,62.4
0,9.610089852,2.159755997,0,9.850795483,67.6217954,0,1.419503751,5.971478031,0,0.006594675,0,3.231390652,0,0,0.128596159,0,65
0,9.577719356,0,0,10.79033848,67.13440684,0,0,9.516924088,0,0.003286231,0,2.573118633,0,0.052579691,0.131449228,0.220177456,73
0,10.0001715,0,3.9993826,14.99939975,67.9997942,0,0,1.9996913,0,0,0,1.001560651,0,0,0,0,79
0,9.610124246,2.160300564,0,9.849059091,67.61032199,0,1.420426458,5.968427644,0,0,0,3.229739973,0,0,0.15160004,0,65
0,9.519845933,0,0.669147408,10.14982374,67.30970101,0,0,7.239848544,0,0,0,3.920224572,0,0,0.091395744,1.100013057,71
0,10.08014371,11.8591958,0.01036341,12.66063286,64.19787205,0,1.050158906,0.020726821,0,0,0,0,0,0,0.120906453,0,61.7
0,10.15949768,13.91995547,0.010436053,13.79994086,60.97785817,0,1.010557807,0.020872106,0,0,0,0,0,0,0.100881846,0,64.2
0,9.419845851,0,6.440065787,7.639717501,67.8609436,0,3.450611113,1.038408204,0,0,4.150407946,0,0,0,0,0,80
0,10.09912617,13.59790004,0,12.59800366,62.57382655,0,1.010258004,0,0,0,0,0,0,0,0.120885573,0,62.7
0,10.01953192,11.51869239,0,11.31823322,65.79172806,0,1.300414625,0,0,0,0,0,0,0,0.051399788,0,64.1
0,9.700638527,0,2.600547309,12.89990878,63.89916245,0,0,9.798490754,0,0,0,1.101252177,0,0,0,0,74.9
0,9.60982659,0,8.949684708,11.66086442,64.59209143,0,0,5.179322123,0,0.001642144,0,0,0,0,0.006568576,0,78.2
0,9.600498557,0,6.300839675,12.09984256,62.90015744,0,0,7.399632642,0,0,0,1.699029126,0,0,0,0,77.2
0,9.610669805,0,0,10.49982021,66.51302671,0,0,9.551828969,0,0,0,3.229708084,0,0.0555719,0.098068059,0.441306267,75
0,9.999489995,20.00068001,0,9.999489995,60.00034,0,0,0,0,0,0,0,0,0,0,0,69.6
0,9.60969792,0,0,10.50008986,66.28110245,0,0,9.191458772,0,0,0.408436668,3.878514598,0,0,0.130699734,0,72
0,9.61934661,0,0,10.49903529,66.5096962,0,0,9.549036921,0,0.006540436,0,3.230975506,0,0.055593708,0.088295889,0.441479447,75
0,10.20978293,13.39036283,0,13.31922056,61.92847599,0,1.030695286,0.020822127,0,0,0,0,0,0,0.10064028,0,63.7
0,9.610109718,0,4.179728318,9.930120167,67.92058516,0,0,4.979754441,0,0,0,3.379702194,0,0,0,0,73.5
0,10.21913007,13.45836876,0.01040998,13.29874907,61.85262939,0,1.039262973,0.020819959,0,0,0,0,0,0,0.100629804,0,64.3
0,16.30094911,0,0,12.9998063,0,53.10052851,0,17.59871607,0,0,0,0,0,0,0,0,72.1
0,10.23979149,13.72893136,0.010425717,13.53953084,61.28931364,0,1.070373588,0.020851434,0,0,0,0,0,0,0.100781929,0,64.4
0,9.999493012,0,1.000456289,15.0000845,62.99832694,0,0,2.000912578,0,0,0,3.001368868,0,0,0,5.999357815,74
0,9.709995246,0,4.219741307,10.02967262,68.65030574,0,0,4.931228381,0,0,0,1.760684601,0,0,0,0.698372104,73.3
0,9.550616013,0,0,10.76012481,60.65236272,0,0,15.42123717,0,0,0,3.528806253,0,0,0.086853025,0,81
0,9.789702683,0,1.700837234,10.39949898,68.87731558,0,0,8.58988727,0,0.032961962,0,0.530687587,0,0,0.079108709,0,72.2
0,10.29024661,13.89062067,0,12.89138265,61.77611527,0,1.030410086,0,0,0,0,0,0,0,0.121224716,0,62.7
0,9.798850101,0,0,10.70987298,67.7978946,0,0,6.078977282,0,0.006589677,0.840183852,3.288248958,0,0,0.138383223,1.340999325,70
0,9.999495993,4.999747997,8.000268804,12.00040321,60.000336,0,4.999747997,0,0,0,0,0,0,0,0,0,62
0,9.800918836,0,0,10.71152168,67.79627526,0,0,6.0794678,0,0,0.839796473,3.290026182,0,0,0.151492697,1.330501079,70
0,9.840886936,0,2.270211325,11.20070056,67.24385771,0,0,8.839614692,0,0,0,0.498983857,0,0,0.08591775,0.019827173,72
0,9.789485793,0,0,10.3893116,68.13035119,0,0,6.790356773,0,0,0,3.901332764,0,0,0,0.999161887,74
0,9.920575453,0,3.669846979,12.85945019,64.67189503,0,0,6.740263416,0,0,0,1.52854788,0,0,0,0.60942105,74.5
0,9.999330028,0,3.001473938,11.99919603,68.99705212,0,0,3.001473938,0,0,0,3.001473938,0,0,0,0,68
0,9.709306107,0,1.681082136,8.948429473,69.19099954,0,0,5.430187943,0,0,0,2.611042466,0,0,0,2.428952331,69
0,9.445770185,7.704221123,0.290784961,3.102233039,69.33957046,0,0.919765476,0.568927098,0,0.07269624,8.556031417,0,0,0,0,0,67.3
0,9.840027621,0,2.189961034,10.44012956,67.91180968,0,0,9.049208359,0,0,0,0.499810927,0,0,0.069052825,0,73.7
0,9.740185791,0,0,10.63985553,62.95735923,0.240779605,0,9.670229554,0,0,2.07916443,4.581320058,0,0,0.091105797,0,79
0,9.850117635,0,2.981194781,10.44076274,68.1101002,0,0,8.048567809,0,0,0,0.500156299,0,0,0.069100541,0,73.7
0,9.679608356,0,1.670625111,11.2290566,60.32992422,0,0,9.610133618,0,0,4.139401871,3.250771493,0,0,0.090478729,0,84
0,10.39934744,12.9002586,0.010413232,13.16926708,62.40996893,0,0.989257016,0.020826463,0,0,0,0,0,0,0.10066124,0,62.8
0,9.624458353,4.320333815,0,3.939977532,60.99502488,0,2.847055047,7.167388862,8.390306532,0,0,0,0,2.715454983,0,0,81
0,10.1243609,0,0,10.40446822,72.60854159,0,0,5.500902756,0,0,0,0.320604762,1.041121779,0,0,0,75.8
0,9.849541405,0,0.498794034,10.77985791,66.17224802,0,0,9.500057427,0,0,0,2.891036474,0,0,0.088601572,0.21986316,73
0,9.900435184,0,2.499010946,10.49057101,68.4491626,0,0,8.090465515,0,0,0,0.501120928,0,0,0.069233812,0,73
0,9.859709574,0,0.498810403,10.77857084,66.11534991,0,0,9.510214127,0,0.004922471,0,2.891131348,0,0.022971532,0.098449422,0.219870375,73
0,9.899505766,0,1.700164745,10.4892916,68.25041186,0,0,9.090609555,0,0,0,0.500823723,0,0,0.069192751,0,73
0,9.999667509,5.000664982,7.500997473,9.999667509,59.99800505,0,5.000664982,0,2.500332491,0,0,0,0,0,0,0,66
0,9.660788282,0,0.931547332,7.980790852,67.74597668,0,0,8.040217147,0,0,0.330859915,2.99058816,0,0.289100896,0.269827503,1.760303235,73
0,9.900256765,0,2.998880769,10.48949898,67.95049049,0,0,8.091381921,0,0,0,0.500362104,0,0,0.069128975,0,73.7
0,9.899491701,0,2.200983698,10.49003964,67.75016039,0,0,9.090161373,0,0,0,0.500074024,0,0,0.069089174,0,73.7
0,9.940370988,0,2.008556185,10.54987529,68.80295998,0,0,8.130027585,0,0,0,0.4988355,0,0,0.069374473,0,73
0,9.940082201,0,1.211560999,10.54916396,68.59019857,0,0,9.141178218,0,0,0,0.498489675,0,0,0.069326379,0,73
0,9.999502017,0,2.499875504,11.99973441,64.99676311,0,0,7.330312235,0.501303056,0,0.670617333,0.999286224,0,0.501303056,0,0.501303056,74.5
0,9.871385271,0,0.340788072,9.741951339,67.94789875,0,0,6.429098058,0.085197018,0,0.501351683,3.804374539,0,0.170394036,0.045875317,1.061685918,76.7
0,9.940007252,0,1.710782213,10.54982365,68.08847282,0,0,9.140653328,0,0,0,0.501038336,0,0,0.069222402,0,73
0,10.10029973,0,3.10108672,14.00010047,62.59774619,0,0,8.499522781,0,0,0,1.701244118,0,0,0,0,75.2
0,9.949863113,0,2.510142824,10.55018636,68.28841904,0,0,8.130751723,0,0,0,0.501368869,0,0,0.069268067,0,73.7
0,9.699501848,11.59890728,0,3.130322995,71.28716053,0,0,3.5706251,0,0,0.690985055,0,0,0,0.022497188,0,70.3
0,9.679747262,0,0.869188704,8.260500024,66.41756339,0,0,8.900364033,0,0,0.330355854,3.380534663,0,0.25979441,0.240550379,1.661401286,75
0,9.849387269,0,0.48953217,9.69926407,67.59786564,0,0,9.408808316,0.003263548,0.004895322,0,2.858867875,0,0,0.088115791,0,73
0,10.01443432,0,0,9.77386226,70.52577439,0,0,7.814444279,0,0,0,1.28083885,0.590645895,0,0,0,75
0,9.9995035,4.99975175,8.0002648,12.0003972,54.99892425,0,4.99975175,5.001406749,0,0,0,0,0,0,0,0,72
0,9.989422187,0,2.201507338,11.09017586,67.32777998,0,0,8.789501521,0,0,0,0.601613116,0,0,0,0,73
0,9.990581159,0,2.019267313,10.60032718,68.64186923,0,0,8.179519804,0,0,0,0.499033329,0,0,0.069401986,0,73
0,9.989760867,0,1.208878319,10.60080592,68.44365174,0,0,9.188796406,0,0,0,0.49874488,0,0,0.069361871,0,72.3
0,9.870705819,0,0.489133093,9.720705004,67.20362611,0,0,9.430486035,0.003260887,0.004891331,0,3.189147767,0,0,0.088043957,0,73
0,9.990759991,0,0,10.00066,69.89076989,0,0,9.999009999,0,0.00990001,0,0,0,0.00990001,0.099000099,0,72.3
0,10.20088572,0,3.778604745,13.220065,66.50276997,0,0,1.889302373,0,0,0,3.148837288,0,0,0,1.259534915,72.4
0,10.00066,4.999505,4.999505,10.00066,60.00066,0,4.999505,0,0,0,4.999505,0,0,0,0,0,66.3
0,10.00066,4.999505,4.999505,10.00066,60.00066,0,4.999505,4.999505,0,0,0,0,0,0,0,0,70.6
0,10.00066,4.999505,9.999009999,10.00066,60.00066,0,4.999505,0,0,0,0,0,0,0,0,0,67.2
0,9.949832776,0,3.980588891,10.6187291,64.67637222,0,0,7.289002558,1.000065578,0,0,1.488622205,0,0.498393337,0,0.498393337,75.7
0,9.962325962,0,0.340704341,9.670761671,67.80999181,0,0,6.548730549,0.085176085,0,0.501228501,3.803439803,0,0.17035217,0.045864046,1.061425061,71.2
0,17.00094977,0,0,8.899938544,0,56.19867032,0,17.90044137,0,0,0,0,0,0,0,0,72.8
0,10.11993754,0,0,10.35914814,69.7797269,0,0,8.721219974,1.019967441,0,0,0,0,0,0,0,72.1
