Li2O,B2O3,Na2O,MgO,Al2O3,SiO2,P2O5,K2O,CaO,TiO2,Fe2O3,ZnO,SrO,Y2O3,ZrO,SnO2,BaO,Tliquidus
0,0,0,0,23.9999304,76.0000696,0,0,0,0,0,0,0,0,0,0,0,2043.15
0,0,0,0,1.229508197,92.22975017,0,6.540741637,0,0,0,0,0,0,0,0,0,1683.15
0,0,0,0,10.10972029,78.73898934,0,0,0,0,0,0,11.15129037,0,0,0,0,1696.15
0,0,0,0,9.640650692,86.2597979,0,4.099551412,0,0,0,0,0,0,0,0,0,1838.15
0,0,0,0,10.0001554,80.10070087,0,0.699311567,9.199832165,0,0,0,0,0,0,0,0,1645.15
0,0,0,0,9.00965703,79.06215087,0,0,0,0,0,0,11.9281921,0,0,0,0,1655.15
0,0,0,0,0,0,45.05537544,9.891424966,0,0,0,45.05319959,0,0,0,0,0,898.15
0,0,0,0.880406341,4.800677236,88.63783285,0,4.800677236,0.880406341,0,0,0,0,0,0,0,0,1503.15
0,0,0,1.459787,4.480352552,88.1197209,0,4.480352552,1.459787,0,0,0,0,0,0,0,0,1538.15
0,0,0,0,0,0,36.92044384,0,63.07955616,0,0,0,0,0,0,0,0,1563.15
0,0,0,0,10.0290518,78.9714427,0,0,0,0,0,0,10.9995055,0,0,0,0,1638.15
0,0,0,0,11.82059456,78.62807607,0,0,0,0,0,0,0,0,0,0,9.551329365,1624.15
0,0,0,0,7.4992628,84.90059442,0,3.00001552,4.600127264,0,0,0,0,0,0,0,0,1543.15
0,0,4.690767852,0,7.249225544,88.0600066,0,0,0,0,0,0,0,0,0,0,0,1573.15
0,0,15.7898414,0,0,0,49.99883556,0,0,0,0,34.21132304,0,0,0,0,0,997.15
0,0,0,7.639556893,8.969187327,81.92199088,0,1.469264902,0,0,0,0,0,0,0,0,0,1683.15
0,0,0,0,0,0,0,0,0,80.99921322,0,0,0,0,0,0,19.00078678,1889.15
0,0,0,0,13.49949456,68.74036757,4.439620171,0,13.32051771,0,0,0,0,0,0,0,0,1676.15
0,0,0,0,8.960419647,86.87966937,0,4.159910984,0,0,0,0,0,0,0,0,0,1808.15
0,0,0,0,11.04002497,78.96075525,0,0,0,0,0,0,9.999219786,0,0,0,0,1660.15
0,0,0,0,18.36008339,72.68782943,2.240564039,0,6.711523143,0,0,0,0,0,0,0,0,1885.15
0,0,0,0,9.350218233,79.3200959,0,0,11.32968587,0,0,0,0,0,0,0,0,1688.15
0,0,0,2.358734689,11.55058576,79.00192902,0,0,7.088750529,0,0,0,0,0,0,0,0,1726.15
0,0,0,0,10.30011632,79.29895308,0,0,10.40093059,0,0,0,0,0,0,0,0,1703.15
0,0,9.999099991,23.99873999,0,0,45.00045,0,16.00216002,0,4.999549995,0,0,0,0,0,0,1132.15
0,0,0,0,23.0005363,76.9994637,0,0,0,0,0,0,0,0,0,0,0,2059.15
0,0,0,0,6.99998495,80.01143838,0,0,0,0,0,0,12.98857667,0,0,0,0,1714.15
0,0,0,0,0,93.3805331,0,6.619466903,0,0,0,0,0,0,0,0,0,1748.15
0,0,0,1.461416167,4.329216094,88.41873548,0,4.329216094,1.461416167,0,0,0,0,0,0,0,0,1568.15
0,0,0,0,4.379708534,90.27108806,0,5.349203409,0,0,0,0,0,0,0,0,0,1528.15
0,0,0,0,14.26956955,81.87136447,0,0,0,0,3.85906598,0,0,0,0,0,0,1618.15
0,0,0,0,8.289540332,87.50158288,0,4.208876789,0,0,0,0,0,0,0,0,0,1778.15
0,0,0,0,10.18016063,79.54045087,0,0,0,0,0,0,0,0,0,0,10.27938851,1637.15
0,0,0,4.389608779,7.190464381,85.47027094,0,2.949655899,0,0,0,0,0,0,0,0,0,1638.15
0,0,0,17.08870725,1.690548104,81.22074464,0,0,0,0,0,0,0,0,0,0,0,1954.15
0,0,0,0,8.009974456,80.06933463,0,0,0,0,0,0,11.92069091,0,0,0,0,1681.15
0,0,0,0,2.360611952,0,37.13937823,0,60.50000982,0,0,0,0,0,0,0,0,1573.15
0,0,0,0,7.900365801,84.1000682,0,2.199454399,5.8001116,0,0,0,0,0,0,0,0,1598.15
0,0,0,0,5.019610275,89.89101958,0,5.089370146,0,0,0,0,0,0,0,0,0,1493.15
0,0,0,0,10.81987675,79.57875029,0,0,0,0,0,0,0,0,0,0,9.601372962,1626.15
0,0,0,0,15.17042326,71.51937803,3.33005222,0,9.980146482,0,0,0,0,0,0,0,0,1694.15
0,0,0,0,9.019174381,79.97973564,0,0,0,0,0,0,11.00108998,0,0,0,0,1657.15
0,0,0,0.901373669,4.800123476,89.49837938,0,4.800123476,0,0,0,0,0,0,0,0,0,1533.15
0,0,0,4.09959252,9.979393583,79.93120865,0,0,0,0,0,0,5.989805246,0,0,0,0,1700.15
0,0,0,0,7.619437921,88.12004476,0,4.260517315,0,0,0,0,0,0,0,0,0,1738.15
0,0,0,0,10.00929944,79.95040298,0,0,4.051456913,0,0,0,5.98884067,0,0,0,0,1719.15
0,0,0,0,10.02976375,79.94977367,0,0,0,0,0,3.999503937,6.020958641,0,0,0,0,1716.15
0,0,0,2.009240024,10.03999876,79.95100927,0,0,0,0,0,0,7.999751946,0,0,0,0,1681.15
0,0,0,0,10.03038571,79.9702344,0,0,0,0,0,0,9.999379883,0,0,0,0,1636.15
0,0,0,0,10.04093277,79.97085091,0,0,0,0,0,0,4.00955098,0,0,0,5.978665344,1592.15
0,0,0,0,9.969938327,80.00123966,0,0,0,0,0,0,2.029937707,0,0,0,7.998884309,1615.15
0,0,0,0,10.02992387,80.00062018,0,0,1.928771881,0,0,0,8.040684063,0,0,0,0,1701.15
0,0,0,0,10.03054595,80.01178422,0,0,0,0,0,1.928891508,8.028778317,0,0,0,0,1681.15
0,0,0,0,9.97055633,80.027894,0,0,0,0,0,0,2.990856966,0,0,0,7.010692701,1588.15
0,0,0,0,0,0,37.51937984,0,0,0,0,62.48062016,0,0,0,0,0,1293.15
0,0,0,0,7.299810964,80.55954631,0,0,0,0,0,0,0,0,0,0,12.14064272,1452.15
0,0,0,0,5.500480188,88.89990396,0,4.40069395,1.1989219,0,0,0,0,0,0,0,0,1513.15
0,0,0,1.108685217,5.399420882,89.03237794,0,4.459515957,0,0,0,0,0,0,0,0,0,1518.15
0,0,0,0,11.04049591,79.94928228,0,0,0,0,0,0,9.010221812,0,0,0,0,1654.15
0,0,0,1.991205252,5.829617243,88.17973492,0,3.999442586,0,0,0,0,0,0,0,0,0,1543.15
0,0,9.288330717,0,0,0,45.35583464,0,0,0,0,45.35583464,0,0,0,0,0,940.15
0,0,0,0,0,0,0,0,0,81.9999436,0,0,0,0,0,0,18.0000564,1727.15
0,0,0,0,10.75918724,80.07933905,0,0,0,0,0,0,0,0,0,0,9.161473707,1629.15
0,0,0,62.37118404,0,0,37.62881596,0,0,0,0,0,0,0,0,0,0,1600.15
0,0,0,0,8.299911736,83.29952461,0,1.500487775,6.900075876,0,0,0,0,0,0,0,0,1645.15
0,0,0,0,0,0,37.68912541,0,0,0,0,62.31087459,0,0,0,0,0,1263.15
0,0,0,0,9.769358261,80.4814201,0,0,0,0,0,0,0,0,0,0,9.749221642,1632.15
0,0,0,0,0,93.699937,0,6.300063001,0,0,0,0,0,0,0,0,0,1783.15
0,0,0,0,9.699990712,80.5009443,0,0,0,0,0,0,0,0,0,0,9.799064987,1614.15
0,0,0,0,13.51054519,78.38964872,0,0,0,0,0,0,0,8.099806085,0,0,0,1787.15
0,0,14.670603,0,0,0,50.05114138,0,35.27825561,0,0,0,0,0,0,0,0,1107.15
0,0,0,0,10.12022158,78.49903102,0,0,0,0,0,0,0,11.3807474,0,0,0,1813.15
0,0,0,0,6.94991603,88.81076076,0,4.239323215,0,0,0,0,0,0,0,0,0,1683.15
0,0,0,15.80261885,2.270922662,81.92645849,0,0,0,0,0,0,0,0,0,0,0,1942.15
0,0,0,0,0,0,50,14.5206243,0,0,0,0,35.4793757,0,0,0,0,1167.15
0,0,0,0,0,0,50,14.5206243,0,0,0,35.4793757,0,0,0,0,0,873.15
0,0,0,0,8.030688977,80.96886869,0,0,0,0,0,0,11.00044234,0,0,0,0,1730.15
0,0,0,0,5.900649954,88.09965955,0,3.700092851,2.299597648,0,0,0,0,0,0,0,0,1563.15
0,0,0,0,9.030697904,80.96052247,0,0,0,0,0,0,10.00877963,0,0,0,0,1673.15
0,0,0,0,6.300406377,89.40919037,0,4.290403251,0,0,0,0,0,0,0,0,0,1613.15
0,0,0,0,10.03966094,80.94253052,0,0,0,0,0,0,9.017808539,0,0,0,0,1718.15
0,0,0,0,9.980254054,81.02056999,0,0,0,0,0,0,0,0,0,0,8.999175957,1659.15
0,0,0,0,8.700225859,82.59954828,0,0.699235791,8.000990068,0,0,0,0,0,0,0,0,1694.15
0,0,14.09973778,0,0,0,50.00116028,0,0,0,0,35.89910194,0,0,0,0,0,989.15
0,0,0,6.520932534,7.859748933,84.1599159,0,1.459402634,0,0,0,0,0,0,0,0,0,1698.15
0,0,0,0,0,0,38.19987488,0,61.80012512,0,0,0,0,0,0,0,0,1558.15
0,0,0,0,5.970428598,89.74982844,0,4.279742966,0,0,0,0,0,0,0,0,0,1588.15
0,0,0,3.499281287,6.310762145,87.25018934,0,2.93976723,0,0,0,0,0,0,0,0,0,1613.15
0,0,0,0,5.640379138,90.01883239,0,4.34078847,0,0,0,0,0,0,0,0,0,1545.15
0,0,0,0,11.81007932,0,57.23786421,23.50023168,0,0,0,7.451824798,0,0,0,0,0,1130.15
0,0,0,0,6.980266247,81.95792758,0,0,0,0,0,0,11.06180618,0,0,0,0,1759.15
0,0,0,2.660320947,3.869973763,89.59973153,0,3.869973763,0,0,0,0,0,0,0,0,0,1658.15
0,0,0,0,0,94.07052965,0,5.929470353,0,0,0,0,0,0,0,0,0,1772.15
0,0,0,0,10.60068371,71.9713495,4.359433502,0,13.06853329,0,0,0,0,0,0,0,0,1785.15
0,0,0,0,20.16063164,79.83936836,0,0,0,0,0,0,0,0,0,0,0,2074.15
0,0,0,0,9.100179223,81.70076015,0,0,9.199060627,0,0,0,0,0,0,0,0,1739.15
0,0,0,0,0,0,49.99884079,13.69021399,0,0,0,36.31094522,0,0,0,0,0,891.15
0,0,0,0,0,0,0,0,0,0,0,0,0,20.00068001,79.99931999,0,0,3077.15
0,0,0,0,20.00068001,79.99931999,0,0,0,0,0,0,0,0,0,0,0,2036.15
0,0,0,0,7.98060302,82.00884184,0,0,0,0,0,0,10.01055514,0,0,0,0,1700.15
0,0,0,0,9.03977501,81.92972154,0,0,0,0,0,0,9.030503446,0,0,0,0,1734.15
0,0,0,0,10.20950179,81.82911778,0,0,0,0,0,0,0,0,0,0,7.961380431,1689.15
0,0,0,0,4.579484975,74.66235749,0,0,12.6577024,8.100455132,0,0,0,0,0,0,0,1822.15
0,0,0,0,4.990700558,90.68815871,0,4.321140732,0,0,0,0,0,0,0,0,0,1555.15
0,0,0,0,10.03027182,81.98982617,0,0,0,0,0,0,7.979902007,0,0,0,0,1734.15
0,0,0,0,0,0,50,13.28932129,0,0,0,0,36.71067871,0,0,0,0,1167.15
0,0,0,0,6.100388426,82.80991238,0,0,11.0896992,0,0,0,0,0,0,0,0,1788.15
0,0,0,0,0,0,50.0150571,13.2224513,36.7624916,0,0,0,0,0,0,0,0,1086.15
0,0,0,0,9.589829533,80.72046451,0,0,0,0,0,0,0,9.689705957,0,0,0,1831.15
0,0,4.399845619,0,4.379776148,91.22037823,0,0,0,0,0,0,0,0,0,0,0,1694.15
0,0,0,0,5.899864682,83.00105247,0,0,0,0,0,11.09908284,0,0,0,0,0,1868.15
0,0,0,2.840602316,2.819605255,88.67958486,0,2.819605255,2.840602316,0,0,0,0,0,0,0,0,1718.15
0,0,0,4.199692417,2.080622264,87.43937064,0,2.080622264,4.199692417,0,0,0,0,0,0,0,0,1788.15
0,0,0,0,0,84.09898008,0,0,15.90101992,0,0,0,0,0,0,0,0,1973.15
0,0,10.20900876,0,0,0,47.35002644,0,38.14122462,0,4.299740176,0,0,0,0,0,0,1181.15
0,0,0,0,0,94.40952795,0,5.590472048,0,0,0,0,0,0,0,0,0,1778.15
0,0,0,0,0,0,50,12.88941351,0,0,0,37.11058649,0,0,0,0,0,908.15
0,0,12.88941351,0,0,0,50,0,0,0,0,37.11058649,0,0,0,0,0,987.15
0,0,8.108758948,0,0,0,45.94452593,0,0,0,0,45.94671512,0,0,0,0,0,967.15
0,0,8.108758948,0,0,0,45.94452593,0,45.94671512,0,0,0,0,0,0,0,0,1250.15
0,0,0,0,7.989809386,82.97062525,0,0,0,0,0,0,9.039565364,0,0,0,0,1730.15
0,0,0,0,10.42991006,82.62937326,0,0,0,0,0,0,0,0,0,0,6.940716674,1622.65
0,0,0,0,3.720043657,91.86048299,0,4.419473352,0,0,0,0,0,0,0,0,0,1623.15
0,0,0,0,1.600569091,60.99946648,23.00077064,14.39919379,0,0,0,0,0,0,0,0,0,1433.15
0,0,0,0,9.050313978,82.94906582,0,0,0,0,0,0,8.000620203,0,0,0,0,1733.15
0,0,0,0,0,0,39.12957468,0,0,0,0,60.87042532,0,0,0,0,0,1258.15
0,0,0,1.440817071,3.430299714,90.25776643,0,3.430299714,1.440817071,0,0,0,0,0,0,0,0,1673.15
0,0,0,0,10.04007263,82.94095548,0,0,0,0,0,0,7.018971887,0,0,0,0,1723.15
0,0,0,0,2.305521782,2.706980799,36.36989287,0.30052075,0,0,22.0481292,0,0,0,0,0,36.2689546,1324.15
0,0,0,0,0.589717165,84.50131684,0,0,14.90896599,0,0,0,0,0,0,0,0,1967.15
0,0,0,0,4.800246799,90.49822613,0,3.600185099,1.101341971,0,0,0,0,0,0,0,0,1608.15
0,0,0,0,0,84.60027891,0,0,0,0,0,0,0,0,0,0,15.39972109,1923.15
0,0,0,0,0,0,50.00115626,12.49913281,0,0,0,0,37.49971094,0,0,0,0,1181.15
0,0,0,0,0,0,50.00115626,12.49913281,0,0,0,37.49971094,0,0,0,0,0,917.15
0,0,0,0,3.099110778,0,39.16020175,0,0,0,0,57.74068748,0,0,0,0,0,1233.15
0,0,0,0,5.979346822,82.0921837,0,0,0,0,0,0,0,11.92846948,0,0,0,1864.15
0,0,0,0,17.89989758,82.10010242,0,0,0,0,0,0,0,0,0,0,0,2044.15
0,0,0,0,3.079984692,92.5097589,0,4.41025641,0,0,0,0,0,0,0,0,0,1663.15
0,0,0,0,7.63032814,0,53.67918054,17.07038101,0,0,0,21.62011031,0,0,0,0,0,1073.15
0,0,0,0,0,0,0,0,0,85.00057,0,0,0,0,0,0,14.99943,1836.15
0,0,0,0,0,0,0,0,0,85.00057,0,0,14.99943,0,0,0,0,1777.15
0,0,0,0,0,94.7395263,0,5.260473698,0,0,0,0,0,0,0,0,0,1791.15
0,0,0,0,5.200647,89.59716552,0,2.900716321,2.301471155,0,0,0,0,0,0,0,0,1655.15
0,0,0,0,0,94.7499475,0,5.250052501,0,0,0,0,0,0,0,0,0,1817.15
0,0,12.10979921,0,0,0,50.00115529,0,0,0,0,37.8890455,0,0,0,0,0,983.15
0,0,0,0,1.179762317,84.91115726,0,0,13.90908042,0,0,0,0,0,0,0,0,1954.15
0,0,0,0,3.559564762,84.59982579,0,0,0,0,0,0,0,0,0,0,11.84060945,1673.15
0,0,0,3.001448975,15.00034499,69.89926171,5.999448009,0,5.999448009,0,0,0,0,0,0,0.100048299,0,1734.15
0,0,0,0,3.959908239,92.02013826,0,4.019953503,0,0,0,0,0,0,0,0,0,1623.15
0,0,0,0,8.009794711,83.97887053,0,0,0,0,0,0,8.01133476,0,0,0,0,1709.15
0,0,7.52829692,0,0,0,46.23585154,0,0,0,0,46.23585154,0,0,0,0,0,980.15
0,0,0,0,7.900489547,84.19902091,0,0,7.900489547,0,0,0,0,0,0,0,0,1781.15
0,0,0,0,17.04864359,74.7227048,0,0,0,0,0,0,0,0,8.22865161,0,0,1966.45
0,0,0,0,11.82846525,85.83909245,0,0,0,0,2.3324423,0,0,0,0,0,0,1733.15
0,0,0,0,0,0,39.91009889,0,60.08990111,0,0,0,0,0,0,0,0,1507.15
0,0,0,0,1.840267234,93.65927725,0,4.500455512,0,0,0,0,0,0,0,0,0,1738.15
0,0,0,0,1.769937224,85.32027435,0,0,12.90978842,0,0,0,0,0,0,0,0,1942.15
0,0,0,0,8.709968005,84.49973597,0,0,6.790296027,0,0,0,0,0,0,0,0,1723.15
0,0,0,0,0,0,40.02040531,0,0,0,0,59.97959469,0,0,0,0,0,1277.15
0,0,0,0,16.42064271,83.57935729,0,0,0,0,0,0,0,0,0,0,0,2024.65
0,0,0,0,11.73990199,79.6900184,2.139263794,0,6.430815818,0,0,0,0,0,0,0,0,1783.15
0,0,0,0,16.38021397,0,0,0,0,83.61978603,0,0,0,0,0,0,0,1988.15
0,0,0,0,1.220323605,94.22954786,0,4.550128535,0,0,0,0,0,0,0,0,0,1763.15
0,0,10.70913379,23.62100153,0,0,49.44931651,0,16.22054816,0,0,0,0,0,0,0,0,1136.15
0,0,0,0,2.379592614,85.72976614,0,0,11.89064125,0,0,0,0,0,0,0,0,1934.15
0,0,4.849475753,0,0,95.15052425,0,0,0,0,0,0,0,0,0,0,0,1866.15
0,0,0,0,9.379793995,84.93159262,0,0,5.688613381,0,0,0,0,0,0,0,0,1758.15
0,0,0,0,5.999477237,88.10098556,0,1.400698043,4.498839158,0,0,0,0,0,0,0,0,1732.15
0,0,0,0,0,0,0,0,13.66109266,86.33890734,0,0,0,0,0,0,0,1990.15
0,0,0,0,0,0,40.41979975,0,59.58020025,0,0,0,0,0,0,0,0,1501.15
0,0,10.98024754,0,0,0,49.99884758,0,0,0,0,39.02090488,0,0,0,0,0,964.15
0,0,6.949756033,0,0,0,46.52512198,0,0,0,0,46.52512198,0,0,0,0,0,988.15
0,0,0,0,9.719671339,79.20090221,2.769453842,0,8.309972612,0,0,0,0,0,0,0,0,1796.15
0,0,0,0,0,0,50.01498214,10.92082517,39.06419269,0,0,0,0,0,0,0,0,1087.15
0,0,0,0,0.609967318,94.85970752,0,4.530325165,0,0,0,0,0,0,0,0,0,1788.15
0,0,0,0,4.099700072,0,40.27924294,0,55.62105699,0,0,0,0,0,0,0,0,1503.15
0,0,0,4.310384527,5.661217285,88.57778801,0,1.450610177,0,0,0,0,0,0,0,0,0,1748.15
0,0,0,0,0,0,40.60982245,0,0,0,0,59.39017755,0,0,0,0,0,1248.15
0,0,0,0,0,0,49.99884848,10.61007347,0,0,0,0,39.39107805,0,0,0,0,1188.15
0,0,0,0,0,95.4205229,0,4.579477103,0,0,0,0,0,0,0,0,0,1808.15
0,0,0,0,0,0,0,0,0,0,0,0,0,14.9999175,85.0000825,0,0,3068.15
0,0,0,0,14.9999175,85.0000825,0,0,0,0,0,0,0,0,0,0,0,2033.15
0,0,0,0,0,0,0,0,0,86.99919642,0,0,0,0,0,0,13.00080358,1786.15
0,0,0,58.99102821,0,0,41.00897179,0,0,0,0,0,0,0,0,0,0,1498.15
0,0,0,0,6.700596324,86.49916453,0,0,6.800239143,0,0,0,0,0,0,0,0,1818.15
0,0,10.00023,0,0,0,49.99885002,0,40.00091998,0,0,0,0,0,0,0,0,1181.15
0,0,0,0,14.25004927,85.74995073,0,0,0,0,0,0,0,0,0,0,0,2019.15
0,0,0,0,22.00144784,65.00038101,7.999314181,0,0,0,0,0,0,2.499428484,2.499428484,0,0,1798.15
0,0,3.279743751,0,3.259820074,93.46043618,0,0,0,0,0,0,0,0,0,0,0,1782.15
0,0,0,0,0,0,50.00114882,9.519104841,0,0,0,40.47974634,0,0,0,0,0,972.15
0,0,0,2.260479042,1.959580838,91.55988024,0,1.959580838,2.260479042,0,0,0,0,0,0,0,0,1808.15
0,0,0,0,4.629586677,92.69997371,0,2.67043961,0,0,0,0,0,0,0,0,0,1698.15
0,0,0,0,0,88.45044421,0,0,0,0,0,0,0,0,0,0,11.54955579,1955.15
0,0,0,0,12.99939689,87.00060311,0,0,0,0,0,0,0,0,0,0,0,1983.15
0,0,0,0,0,0,47.09088101,5.820444366,0,0,0,47.08867462,0,0,0,0,0,994.15
0,0,3.949480253,0,0,96.05051975,0,0,0,0,0,0,0,0,0,0,0,1869.15
0,0,0,0,12.84013744,87.15986256,0,0,0,0,0,0,0,0,0,0,0,2113.15
0,0,0,0,0,0,41.92900887,0,58.07099113,0,0,0,0,0,0,0,0,1460.15
0,0,0,0,12.84013744,87.15986256,0,0,0,0,0,0,0,0,0,0,0,2017.15
0,0,0,0,0,96.08951955,0,3.910480448,0,0,0,0,0,0,0,0,0,1828.15
0,0,0,0,2.930156448,94.0892199,0,2.980623652,0,0,0,0,0,0,0,0,0,1733.15
0,0,0,0,4.939572358,92.72079331,0,2.339634335,0,0,0,0,0,0,0,0,0,1713.15
0,0,0,0,0,0,42.10936859,0,0,0,0,57.89063141,0,0,0,0,0,1218.15
0,0,0,0,0,0,50,8.820830466,0,0,0,0,41.17916953,0,0,0,0,1195.15
0,0,0,0,0,0,42.14947321,0,57.85052679,0,0,0,0,0,0,0,0,1438.15
0,0,0,0,0,0,42.21062151,0,57.78937849,0,0,0,0,0,0,0,0,1429.15
0,0,9.109297939,0,0,0,48.14882156,0,38.04177368,4.700106821,0,0,0,0,0,0,0,1285.75
0,0,0,0,0,0,50.01835031,8.670520231,41.31112946,0,0,0,0,0,0,0,0,1077.15
0,0,0,0,12.14995703,0,0,0,0,87.85004297,0,0,0,0,0,0,0,2003.15
0,0,0,6.908694559,2.731198122,0,42.20466169,0,0,0,0,0,0,0,0,0,48.15544563,1123.15
0,0,8.479666223,0,0,0,50,0,0,0,0,41.52033378,0,0,0,0,0,1031.15
0,0,0,0,0,89.36022454,0,0,10.63977546,0,0,0,0,0,0,0,0,1973.15
0,0,0,0,2.810240457,0,42.38901967,0,0,0,0,5.279973096,0,0,0,0,49.52076677,1153.15
0,0,0,0,18.99949375,67.99917499,8.000675004,0,0,0,0,0,0,2.499390621,2.501265633,0,0,1723.15
0,0,0,0,0,0,42.63991901,0,57.36008099,0,0,0,0,0,0,0,0,1423.15
0,0,0,0,5.499510883,89.19968207,0,0,0,0,0,5.300807043,0,0,0,0,0,1863.15
0,0,0,0,0,0,0,0,0,90.00058001,0,0,0,0,0,0,9.999419987,2012.15
0,0,0,0,0,0,0,0,0,90.00058001,0,0,9.999419987,0,0,0,0,1977.15
0,0,0,0,0,0,0,0,9.999419987,90.00058001,0,0,0,0,0,0,0,1953.15
0,0,0,0,0,0,42.87016512,0,0,0,0,57.12983488,0,0,0,0,0,1235.15
0,0,0,0,2.830845876,0,42.74345063,0,0,0,0,3.550695573,0,0,0,0,50.87500792,1143.15
0,0,0,0,0,0,43.00002075,0,0,0,0,0,56.99997925,0,0,0,0,1370.15
0,0,0,0,2.879708641,0,42.96906431,0,0,0,0,0,0,0,0,0,54.15122705,1163.15
0,0,0,0,5.539635,0,42.86052875,0,51.59983625,0,0,0,0,0,0,0,0,1548.15
0,0,0,0,0,0,0,0,0,90.39087002,0,9.60912998,0,0,0,0,0,1694.15
0,0,0,0,2.789013363,0,43.0359374,0,5.069778277,0,0,0,0,0,0,0,49.10527096,1123.15
0,0,0,0,2.860414325,0,43.09917093,0,0,0,0,1.7896143,0,0,0,0,52.25080045,1133.15
0,0,0,0,0,96.74951625,0,3.250483748,0,0,0,0,0,0,0,0,0,1864.15
0,0,12.92530819,0,0.699057288,0.400290065,53.51124003,0.200145033,0,0,32.26395939,0,0,0,0,0,0,1287.15
0,0,4.760639476,0,0,0,47.61968026,0,0,0,0,47.61968026,0,0,0,0,0,1057.15
0,0,0,0,0,90.72012094,0,0,0,0,0,0,9.279879059,0,0,0,0,1967.15
0,0,0,0,8.74944861,0,42.97088663,0,0,0,0,48.27966476,0,0,0,0,0,1403.15
0,0,0,0,0,0,43.46946015,0,56.53053985,0,0,0,0,0,0,0,0,1400.15
0,0,0,0,3.669668378,94.3510465,0,1.979285122,0,0,0,0,0,0,0,0,0,1778.15
0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,3058.15
0,0,0,0,0,0,49.99885717,7.140408219,0,0,0,0,42.86073461,0,0,0,0,1203.15
0,0,0,0,0,0,49.99885717,7.140408219,0,0,0,42.86073461,0,0,0,0,0,1035.15
0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,2036.15
0,0,0,0,2.879720548,0,43.47057445,0,0,0,0,0,0,0,0,0,53.649705,1153.15
0,0,0,0,0,0,43.63917698,0,0,0,0,56.36082302,0,0,0,0,0,1193.15
0,0,1.499264307,0,4.880353133,93.62038256,0,0,0,0,0,0,0,0,0,0,0,1798.15
0,0,0,0,0,96.99997,0,3.00003,0,0,0,0,0,0,0,0,0,1908.15
0,0,0,0,2.89944742,0,43.60052058,0,0,0,0,53.500032,0,0,0,0,0,1153.15
0,0,6.820465966,0,0,0,50,0,0,0,0,43.17953403,0,0,0,0,0,1044.15
0,0,0,0,1.199440956,56.80135172,28.69897161,13.30023572,0,0,0,0,0,0,0,0,0,1063.15
0,0,0,0,9.420185885,90.57981412,0,0,0,0,0,0,0,0,0,0,0,1966.15
0,0,6.500502146,0,0,0,50,0,0,0,0,43.49949785,0,0,0,0,0,1055.15
0,0,2.169646253,0,2.14986687,95.68048688,0,0,0,0,0,0,0,0,0,0,0,1861.15
0,0,0,0,0,0,47.91551108,4.168977835,0,0,0,47.91551108,0,0,0,0,0,1048.15
0,0,0,0,0,0,50.02054419,6.439463112,43.5399927,0,0,0,0,0,0,0,0,1122.15
0,0,0,0,1.502691388,1.500199362,42.53638357,0.301535088,0,0,26.3282496,0,0,0,0,0,27.83094099,1325.15
0,0,0,0,0,0,44.17019128,0,0,0,0,55.82980872,0,0,0,0,0,1153.15
0,0,0,0,2.84979093,0,44.06132733,0,0,0,0,0,2.809048998,0,0,0,50.27983274,1133.15
0,0,0,0,2.859533207,0,44.09001201,0,0,0,0,1.789085293,0,0,0,0,51.26136949,1133.15
0,0,0,0,0,0,44.23012129,0,55.76987871,0,0,0,0,0,0,0,0,1371.15
0,0,0,0,0,0,44.40107189,0,55.59892811,0,0,0,0,0,0,0,0,1324.15
0,0,1.901517137,0,0.800792056,0.797880085,53.4579657,9.708511692,0,0,33.33333333,0,0,0,0,0,0,1304.15
0,0,0,0,0,0,44.45945946,0,0,0,0,55.54054054,0,0,0,0,0,1211.15
0,0,0,0,4.309183363,0,44.33699857,0,0,0,0,0,0,0,0,0,51.35381807,1143.15
0,0,21.58044044,0,0,0,64.03064955,0,0,0,0,0,0,14.38891001,0,0,0,1493.15
0,0,0,0,1.92950471,96.11060468,0,1.959890611,0,0,0,0,0,0,0,0,0,1833.15
0,0,0,0,2.87906215,0,44.47030428,0,0,0,0,0,0,0,0,0,52.65063357,1143.15
0,0,0,0,8.009543824,0,0,0,0,91.99045618,0,0,0,0,0,0,0,2033.15
0,0,0,0,7.999557599,92.0004424,0,0,0,0,0,0,0,0,0,0,0,1978.15
0,0,0,0,0,97.4995125,0,2.500487498,0,0,0,0,0,0,0,0,0,1853.15
0,0,0,0,3.650722923,95.02942397,0,1.319853111,0,0,0,0,0,0,0,0,0,1798.15
0,0,0,5.001855711,15.99908642,0,60.99865818,18.00039969,0,0,0,0,0,0,0,0,0,1283.15
0,0,0,0,2.829923743,0,44.7106349,0,0,0,0,3.538484803,0,0,0,0,48.92095656,1133.15
0,0,3.629776168,0,0,0,48.18511192,0,48.18511192,0,0,0,0,0,0,0,0,1245.15
0,0,0,0,0,0,50,5.560111157,0,0,0,0,44.43988884,0,0,0,0,1218.15
0,0,2.4300243,0,0,97.5699757,0,0,0,0,0,0,0,0,0,0,0,1917.15
0,0,0,0,1.169653167,0,44.82957704,0,0,0,0,54.00076979,0,0,0,0,0,1163.15
0,0,0,0,6.919761862,0,44.70632664,0,48.3739115,0,0,0,0,0,0,0,0,1573.15
