Li2O,B2O3,Na2O,MgO,Al2O3,SiO2,P2O5,K2O,CaO,TiO2,Fe2O3,ZnO,SrO,Y2O3,ZrO,SnO2,BaO,Density293K
0,0.790394511,0,16.20034305,8.069982847,45.66998285,0,0,18.59073756,0,0,0,9.589022298,0.730017153,0,0,0.359519726,2.776
0,0.831516796,12.82066088,6.103564262,0.892148229,69.67417823,0,0.01299245,9.611525747,0.043308166,0.007218028,0,0,0,0,0,0.002887211,2.516
0,0.831877067,12.81177337,6.045551046,0.872315536,69.84301209,0,0.012998079,9.534813189,0.037550006,0.007221155,0,0,0,0,0,0.002888462,2.515
0,0.832598546,12.84456715,5.955392377,0.881744988,69.98164236,0,0.005781934,9.444789754,0.043364508,0.007227418,0,0,0,0,0,0.002890967,2.516
0,0.829720114,10.77051613,15.83958744,1.13942467,70.50028089,0,0.920470751,0,0,0,0,0,0,0,0,0,2.42
0,0.929535715,17.31159584,6.450365693,13.39208042,61.69732899,0,0,0,0,0,0,0,0,0,0.21909334,0,2.47
0,0.930615141,17.33008613,4.838553595,12.77055579,63.91084159,0,0,0,0,0,0,0,0,0,0.219347763,0,2.46
0,0.929535715,16.25962561,6.450365693,13.39046944,62.7509102,0,0,0,0,0,0,0,0,0,0.21909334,0,2.46
0,0.939632289,17.49963359,3.260214634,13.53917306,64.5398733,0,0,0,0,0,0,0,0,0,0.221473122,0,2.45
0,0.939616988,17.39024231,3.260161542,13.53895258,64.64955706,0,0,0,0,0,0,0,0,0,0.221469515,0,2.45
0,0.930525094,16.27209392,4.841310799,12.76125661,64.97548703,0,0,0,0,0,0,0,0,0,0.219326539,0,2.45
0,0.929490794,15.20208773,6.450053965,13.3817678,63.81751695,0,0,0,0,0,0,0,0,0,0.219082752,0,2.46
0,0.939586387,16.43217717,3.260055366,13.53199805,65.61472073,0,0,0,0,0,0,0,0,0,0.221462303,0,2.44
0,0.930510087,15.22037124,4.841232724,12.75943815,66.0291248,0,0,0,0,0,0,0,0,0,0.219323001,0,2.44
0,0.939586387,15.46979319,3.260055366,13.53036965,66.57873311,0,0,0,0,0,0,0,0,0,0.221462303,0,2.44
0,0.939571087,15.37021055,3.26000228,13.53014932,66.67860807,0,0,0,0,0,0,0,0,0,0.221458696,0,2.44
0,0.93952519,14.41039502,3.259843033,13.51971863,67.64907024,0,0,0,0,0,0,0,0,0,0.221447878,0,2.43
0,0.841524954,12.99186186,3.048157979,1.283434939,71.24230668,0,0.005833795,10.53583409,0.040836566,0.007292244,0,0,0,0,0,0.002916898,2.508
0,0.870011007,15.02993019,3.480044028,2.029523077,77.83959832,0,0,0,0,0,0.750893382,0,0,0,0,0,2.398
0,0.870509784,13.65055897,0,0,85.47893125,0,0,0,0,0,0,0,0,0,0,0,2.34
0,0.949471056,17.66049018,3.288652342,14.95991852,62.92134831,0,0,0,0,0,0,0,0,0,0.220119587,0,2.46
0,0.949471056,16.57960444,3.288652342,14.95991852,64.00223405,0,0,0,0,0,0,0,0,0,0.220119587,0,2.45
0,0.949393078,15.51058623,3.288382254,14.95047716,65.08105977,0,0,0,0,0,0,0,0,0,0.22010151,0,2.44
0,0.950110956,15.52067067,2.140215337,14.49987672,66.66885839,0,0,0,0,0,0,0,0,0,0.220267938,0,2.43
0,0.949253341,16.48857955,2.290625102,13.57873411,66.47387511,0,0,0,0,0,0,0,0,0,0.218932784,0,2.44
0,0.949206816,15.52059338,2.290512833,13.56989985,67.45086507,0,0,0,0,0,0,0,0,0,0.218922054,0,2.43
0,0.949222324,14.45889426,2.290550255,13.56848778,68.51391975,0,0,0,0,0,0,0,0,0,0.218925631,0,2.42
0,0.92971246,17.15974441,6.399361022,12.00958466,63.29073482,0,0,0,0,0,0,0,0,0,0.21086262,0,2.46
0,0.929727312,16.11207847,6.389878433,12.01137398,64.34607582,0,0,0,0,0,0,0,0,0,0.210865988,0,2.46
0,0.93974036,17.33998579,3.229348318,12.140735,66.13059485,0,0,0,0,0,0,0,0,0,0.219595686,0,2.45
0,0.929682758,15.06980608,6.389572218,11.99961663,65.40046644,0,0,0,0,0,0,0,0,0,0.210855883,0,2.45
0,0.939664498,16.28913251,3.229087621,12.12845311,67.19408431,0,0,0,0,0,0,0,0,0,0.219577958,0,2.44
0,0.939679669,15.22862309,3.229139757,12.12864893,68.25432705,0,0,0,0,0,0,0,0,0,0.219581503,0,2.43
0,0.909901037,7.940528118,3.971045761,9.319450307,71.87905508,0,2.049622438,2.201272611,0,0.009380423,0,1.610305958,0,0,0.100057846,0.009380423,2.45
0,0.899786649,0,9.300887418,13.1999629,66.89960113,0,0,5.29977428,0,0,0,4.399987632,0,0,0,0,2.59
0,0.9499446,16.5596689,3.291403246,13.63977058,63.92817572,0,1.409437529,0,0,0,0,0,0,0,0.221599426,0,2.46
0,0.860218216,17.15730965,4.449607388,0.760227039,72.08187513,0,0,4.69076258,0,0,0,0,0,0,0,0,2.47
0,0.869875011,13.61963008,3.161832378,0.599709052,76.50149927,0,0.970816139,3.791229997,0,0.485408069,0,0,0,0,0,0,2.436
0,0.88011775,0,30.56681986,14.59854015,50.13366976,0,0,0,3.820852483,0,0,0,0,0,0,0,2.783
0,0.860287544,15.97027831,4.44066654,0.58036434,72.44881509,0,0.379581727,5.320006448,0,0,0,0,0,0,0,0,2.47
0,0.880310733,16.67791425,3.509245512,1.330214004,72.69237114,0,0.460401014,3.290292587,0,1.159250761,0,0,0,0,0,0,2.5
0,0.860406685,9.788769429,17.1876826,10.23869347,36.318219,0,0,13.11791516,10.5381559,0.130010518,0,0,0,1.820147248,0,0,2.83
0,0.87028229,15.79761151,4.800541902,2.079253118,69.42231516,0,0.450603013,6.579393011,0,0,0,0,0,0,0,0,2.5
0,0.891053282,10.57956156,4.598498326,5.871000814,68.05777523,0,1.723306094,8.235081265,0,0.043723427,0,0,0,0,0,0,2.509
0,0.862182152,13.13551286,1.193341795,0.590835485,73.48242812,0,0.510598567,10.22072447,0,0.004376559,0,0,0,0,0,0,2.51
0,0.909916706,0,5.681205832,11.27003433,71.1397823,0,0,5.459500239,0,0.040030177,0,1.099290234,0,0.018475466,0.110852797,4.270911918,2.629
0,0.899545669,2.999498564,0,12.09980095,61.90150583,0,0,22.09964899,0,0,0,0,0,0,0,0,2.618
0,0.900025802,0,12.47894122,10.90958763,67.99823941,0,0,6.171171855,0,0,0,1.21116457,0,0,0.130526508,0.200343012,2.533
0,0.880060347,3.980239317,9.060923842,4.440237247,68.89911107,0,6.879261637,2.558830925,0,0,0,1.760120694,0,0,0.100578325,1.440636602,2.538
0,0.870328384,0.029254736,15.01060484,9.750603379,60.29401009,0,0,13.720471,0.301323777,0.023403788,0,0,0,0,0,0,2.617
0,0.901542471,0,12.49431801,10.50183339,68.11418528,0,0,6.175944726,0.160610928,0,0,1.212157944,0,0.10000303,0.130306979,0.209097245,2.551
0,0.910957342,0,8.689833473,10.61212075,68.8738499,0,0,9.079157479,0.161204471,0,0,1.231845487,0,0.100372595,0.130788533,0.209869972,2.553
0,0.909683582,8.69960732,5.509650227,7.460921509,67.55310278,0,1.34936398,6.789271798,0,0,0,1.218976,0,0.509422806,0,0,2.52
0,0.929526406,0,6.020232691,11.79104246,71.54254907,0,0,4.498907806,0,0.009295264,0,2.568591303,0,0.009295264,0.089854219,2.540705511,2.592
0,0.940654395,0,4.550142192,12.50039064,72.04912654,0,0,5.10015938,0,0.009375293,0,1.250039064,0,0.018750586,0.090627832,3.490734085,2.591
0,0.932310832,5.228980488,6.431862457,9.465351433,64.60001855,0,7.562076749,5.779399487,0,0,0,0,0,0,0,0,2.47
0,0.950984103,5.358945244,3.296114055,9.255929851,70.34759021,0,8.25447893,2.375094625,0,0,0,0,0,0.160862983,0,0,2.44
0,0.909982645,0,0,0,89.67026334,0,9.419754018,0,0,0,0,0,0,0,0,0,2.241
0,0.881803317,8.781534688,4.706844195,1.77236627,63.40224247,0,6.428112591,0,0,0,9.311492642,0,0,4.715603831,0,0,2.75
0,0.881610252,8.781071653,4.717490622,1.771978222,67.52784224,0,6.417947483,0,0,0,9.312373196,0,0,0.589686328,0,0,2.62
0,0.881764697,8.782609965,4.727076308,1.772288647,64.57904495,0,6.419071811,0,0,0,9.302325581,0,0,3.535818041,0,0,2.71
0,0.881623121,8.772441979,4.71755948,1.772004087,67.53466647,0,6.419500803,0,0.589694935,0,9.312509123,0,0,0,0,0,2.61
0,0.949943474,10.23112674,4.459238789,9.48059289,71.04321065,0,1.439831679,1.030021354,0,0,0.178997613,1.158774023,0,0,0.009420927,0.018841854,2.443
0,0.942352923,0,7.80050155,13.93436239,66.55659569,0,0,7.819192847,0,0,0,2.657279482,0,0,0.077880407,0.211834707,2.58
0,0.950107574,0,3.630824316,13.32035115,71.14970869,0,0,7.230240118,0,0.009422554,0,1.080452911,0,0.018845109,0.078521287,2.531526297,2.573
0,0.890416997,8.510388198,4.769461342,0.969761086,73.31981545,0,6.450380558,5.089776367,0,0,0,0,0,0,0,0,2.53
0,0.890894704,11.79849368,4.747530991,2.363508484,66.1606541,0,3.494710313,0,0,0,9.363186121,0,0,1.181021598,0,0,2.64
0,0.900447262,12.71437457,4.102366636,2.400699031,71.38117947,0,2.100056278,5.601137407,0,0,0,0,0,0,0,0.799739344,2.5
0,0.889330954,4.590000878,12.88067168,2.119474593,70.2600708,0,8.660737794,0,0,0,0,0.599713308,0,0,0,0,2.44
0,0.941803368,0,9.284818068,13.19299224,67.0508233,0,0,5.152036185,0,0,0,4.300075902,0,0,0.077450935,0,2.58
0,0.940754151,0,9.280663479,13.18448375,66.91423355,0,0,5.266985409,0,0.006189172,0,4.363366291,0,0,0.043324204,0,2.59
0,0.940564958,0.063426255,9.238575539,13.17873828,66.98121964,0,0,5.228798614,0,0,0,4.368676712,0,0,0,0,2.6
0,0.940768707,0,9.283901714,13.19551897,66.94002599,0,0,5.260877638,0,0,0,4.301541128,0,0,0.077365848,0,2.58
0,0.940143186,0,9.280821388,13.12953256,66.93881338,0,0,5.260472236,0,0.015462881,0,4.36981027,0,0,0.064944102,0,2.59
0,0.950445521,0,4.498983899,12.4902298,72.1994685,0,0,5.580740972,0,0.009379397,0,3.160856652,0,0.009379397,0.0906675,1.009848366,2.548
0,0.900075376,12.49907628,3.801303557,2.400201002,71.19906593,0,1.99967485,6.399550701,0,0,0,0,0,0,0,0.801052305,2.5
0,0.949989081,6.960346925,3.768757995,9.059994384,72.40195925,0,2.459988145,2.53954388,0,0.009359498,0,1.74086669,0,0,0.099834649,0.009359498,2.45
0,0.889835453,10.31042129,18.03886101,10.75971525,37.09884467,0,0,13.79099078,8.020189054,0.140039678,0,0,0,0.951102812,0,0,2.803
0,0.890627966,8.780715714,4.715948081,1.772495656,65.7546247,0,6.428581857,0,0,0,9.303412127,0,0,2.353593903,0,0,2.67
0,0.89047195,8.770418814,4.715121965,1.77218516,66.94013401,0,6.427455732,0,0,0,9.301782404,0,0,1.182429967,0,0,2.63
0,0.880434155,0,12.17019803,9.62126898,57.16471335,0,0,19.80255182,0,0,0,0,0,0,0,0.36083367,2.699
0,0.769647423,0,24.80254954,0,49.61517629,0,0,24.81262675,0,0,0,0,0,0,0,0,2.8
0,0.941987717,0,9.893949422,12.44131817,66.81032492,0,0,5.011620927,0,0,0,4.291277378,0,0.532561683,0.076959781,0,2.59
0,1.000424324,10.92959493,0,16.00026112,60.43019878,0,3.94947286,7.588863139,0,0,0,0,0,0,0.101184842,0,2.496
0,0.929322944,6.960067918,0.178890877,9.15981929,59.90721931,0,3.279160729,6.91913526,0,0.004548073,0,8.250204663,0,2.6803311,0.090961463,1.640338377,2.82
0,0.931412769,6.96204455,0.17929316,9.166742638,59.96596469,0,3.28653478,6.922539277,0,0.004558301,0,8.253563072,0,2.683319658,0,1.644027107,2.82
0,0.850427291,13.50988241,14.29105666,0.120500284,58.10052771,0,0,7.304810316,0.739622432,0,3.642709733,0,0,1.440463164,0,0,2.7
0,0.999706926,0,7.258458432,17.28809144,59.47442118,2.259923801,0,10.3096812,0,0,0,0,0,0,0,2.409717021,2.62
0,0.959689898,0,4.070085497,12.64008503,71.64225762,0,0,5.529939511,0,0.009378077,0,1.30980478,0,0.018756154,0.100032823,3.719970615,2.606
0,0.949733611,0,5.281445448,11.60991429,71.04007413,0,0,5.809589993,0,0.009265694,0,0.911126554,0,0.009265694,0.098834067,4.280750521,2.624
0,0.919865822,2.07081625,6.380916884,6.300409989,68.46664182,0,5.461051062,8.020872158,0,0,0,1.860603802,0,0.518822214,0,0,2.56
0,0.969901758,0,4.849508792,12.80270321,71.44108629,0,0,4.849508792,0,0.009386146,0,1.630060697,0,0,0.068831738,3.379012577,2.598
0,0.899806151,0,4.661053728,7.360472181,64.54011515,0,0,20.18921969,0,0,0,2.349333102,0,0,0,0,2.675
0,0.920010599,8.096093267,0,0.950922955,71.0159861,0,9.3576118,6.656460682,0,0,3.002914594,0,0,0,0,0,2.55
0,0.950743862,11.74967294,1.639843013,7.140466701,65.03088016,0,2.109890779,7.088746235,0,0,0,1.919742006,0,1.070917886,0,1.299096413,2.61
0,0.900290974,1.899974072,10.50099392,11.80029385,48.10002593,0,0,26.79842125,0,0,0,0,0,0,0,0,2.265
0,0.980346097,9.310155822,4.688747945,9.460496437,71.06099757,0,1.379688356,0.820609193,0,0.009396288,0,2.179938924,0,0,0.100227077,0.009396288,2.46
0,0.960800565,10.78061209,3.840132609,5.970469963,75.30773245,0,0,0.030696504,0,0,0,3.029744912,0,0,0.07981091,0,2.463
0,0.900330792,0,4.651229685,6.129728175,66.55832015,0,0,20.16971092,0,0,0,0,0,0,0,1.590680282,2.666
0,0.94200942,12.67512675,0,2.77802778,69.11469115,0,5.556055561,2.33702337,0.15900159,0,5.505055051,0,0,0.93300933,0,0,2.58
0,0.921260765,10.01816158,0,0.339797293,71.3574316,0,6.495693948,8.776143887,0.489190931,0,0,0,0,0.380807312,0,1.221512684,2.57
0,0.989584972,0,3.980365627,15.40071112,65.47937447,0,0,8.291117334,0,0,0,3.250369718,0,0,0,2.608476763,2.676
0,0.959897611,5.300767918,0,6.769563627,76.23110678,0,0,3.589712335,0,0,0,5.180399805,0,0,0,1.968551926,2.573
0,0.980239614,0,4.509102225,12.08028629,71.85311965,0,0,5.290182044,0,0.009335615,0,1.160728178,0,0.018671231,0.099579897,3.998755251,2.611
0,0.921288928,8.250719073,0,0,70.8122235,0,9.491758041,8.091574075,0,0,2.432436379,0,0,0,0,0,2.53
0,0.921746498,8.263581518,0,0,70.9408826,0,9.516923032,7.993338884,0,0,2.36352747,0,0,0,0,0,2.53
0,0.990145619,10.3612227,4.720060256,9.419721316,70.62201858,0,1.479726337,1.07958825,0,0.009415014,0,1.198845092,0,0,0.100426814,0.018830028,2.444
0,1.000110947,0,2.501069849,15.00007925,68.898293,0,0,4.998969775,0,0,0,0,0,0,0.10143756,7.500039624,2.73
0,1.000744224,12.30028661,3.800294523,9.499152851,70.49863031,0,2.099662724,0.500372112,0.30085665,0,0,0,0,0,0,0,2.426
0,0.91968385,8.96146917,13.93037717,1.660661359,73.87691056,0,0,0.310919974,0,0,0,0.229557738,0,0,0,0.110420178,2.42
0,0.989619161,0,4.471265087,12.43980989,72.25001563,0,0,5.600025014,0,0.009380276,0,3.039209555,0,0.009380276,0.090676005,1.100619098,2.552
0,0.959806222,5.400045417,3.318446749,7.219741125,66.77465748,0,4.970100674,5.958670805,0,0,0,3.869502687,0,1.090000757,0,0.439028083,2.62
0,0.949599341,0,0,9.070620834,63.79689957,0,0,22.39197184,1.650565416,0,0,0,1.169774582,0.539204673,0,0.431363738,2.665
0,0.940531734,0,0,8.664741169,64.80337703,0,0,21.12123232,0,0,2.411316004,0,0.349551951,1.110864252,0.219210546,0.379174998,2.682
0,0.979530134,0,6.238141515,11.93946967,69.60679964,0,0,4.609190615,0,0,0,3.868758388,0,0,0.138831043,2.619279004,2.631
0,0.979276842,0,3.929405977,12.71830033,66.36330095,0,0,1.81097036,0,0,0,10.02951666,0,0,0,4.169228877,2.819
0,1.00010973,11.50126189,5.00054865,9.000987569,68.50281379,0,3.00032919,0.498487295,0,0,0,0.498487295,0,0.498487295,0,0.498487295,2.45
0,0.999670955,0,3.989282525,12.79046082,71.84469062,0,0,5.139374187,0,0.009401294,0,1.378856489,0,0.018802588,0.100280472,3.72918005,2.601
0,0.999984351,12.98884212,3.499162767,8.988904712,69.92378836,0,0,3.499162767,0,0,0,0,0,0,0.100154927,0,2.443
0,0.970136791,5.439749799,3.349173334,7.279821458,67.35087373,0,5.010096103,6.009078901,0,0,0,1.299588565,0,1.090075455,0,2.201405863,2.62
0,0.999546372,6.360180826,3.719751599,9.419825118,70.64086721,0,4.479969967,2.08043298,0,0,0,2.199314865,0,0,0.100111061,0,2.466
0,0.999546372,6.360180826,3.719751599,9.419825118,70.64086721,0,4.479969967,2.580988284,0,0,0,1.698759561,0,0,0.100111061,0,2.458
0,0.999546372,6.360180826,4.720862207,9.419825118,70.64086721,0,4.479969967,1.079322373,0,0,0,2.199314865,0,0,0.100111061,0,2.459
0,0.999515102,6.359981855,4.72071452,9.419530431,70.6386573,0,4.479829817,2.080367897,0,0,0,1.201295146,0,0,0.100107929,0,2.443
0,0.999546372,7.359727197,4.720862207,9.419825118,70.64086721,0,3.480423595,1.079322373,0,0,0,2.199314865,0,0,0.100111061,0,2.46
0,0.999546372,8.360837804,4.720862207,9.419825118,70.64086721,0,2.479312988,1.079322373,0,0,0,2.199314865,0,0,0.100111061,0,2.463
0,0.990129693,0,2.578365899,11.81957637,71.32652587,0,0,7.28884206,0,0,0,1.338766909,0,0,0.139454886,4.518338318,2.639
0,0.990482086,0,2.559777142,11.41994893,72.15042947,0,0,7.249090768,0,0,0,0.999767856,0,0,0.139286543,4.49121721,2.624
0,1.55998635,0,0,13.18919709,43.44074489,39.49934188,2.310729781,0,0,0,0,0,0,0,0,0,2.506
0,0.999625725,0,9.799762959,13.79982534,67.50046784,0,0,4.500654981,0,0,0,3.399663153,0,0,0,0,2.56
0,0.999625725,0,7.700704884,13.50040546,68.39872747,0,0,5.199301354,0,0,0,4.201235107,0,0,0,0,2.56
0,0.999937601,0,5.001247972,12.99918882,69.99875203,0,0,5.001247972,0,0,0,1.999875203,0,0,0,3.999750406,2.63
0,1.000062406,0,4.608711932,12.20044933,72.19171243,0,0,4.898901648,0,0.020282077,0,1.30117324,0,0.018721917,0.159136296,3.600848727,2.603
0,1.009767376,13.49187625,3.740228692,8.951068749,64.55905252,0,4.359930166,1.62946885,0,0,0,0,0,2.010097674,0.248509728,0,2.525
0,0.99959518,0,8.800174384,14.10020864,66.100956,0,0,5.499330489,0,0,0,4.49973531,0,0,0,0,2.6
0,0.990633728,0,4.021170553,12.96927801,66.73044579,0,0,1.888684864,0,0,0,9.159504375,0,0,0,4.240282686,2.79
0,0.880050367,5.900306581,7.560494909,0,53.76929815,0.85952042,7.119785394,23.91054418,0,0,0,0,0,0,0,0,2.719
0,0.980168333,3.299697122,1.689420574,7.360394503,66.98933078,0,7.97071671,7.299514482,0,0,0,1.96946867,0,1.111060378,0,1.330228452,2.63
0,0.930588218,10.49184112,6.452078314,2.550821659,62.79234176,0,4.830402101,6.95993421,0,0,1.601477399,0,0,0,0,3.390515214,2.65
0,1.000403263,14.10025747,10.19946025,9.200607997,65.49927102,0,0,0,0,0,0,0,0,0,0,0,2.452
0,0.999767496,14.99961249,0,4.000620011,80,0,0,0,0,0,0,0,0,0,0,0,2.401
0,0.9994112,0,6.699928724,12.49961263,68.4000124,0,0,5.200037187,0,0,0,5.200037187,0,1.000960674,0,0,2.6
0,0.999442172,0,7.701128053,12.5,69.40002479,0,0,5.200198339,0,0,0,4.199206644,0,0,0,0,2.55
0,1.00051189,0,6.009276064,12.06974111,70.81762762,0,0,5.270913801,0,0.020165356,0,2.159244265,0,0.031023624,0.120992136,2.500504134,2.59
0,1.010164289,0,4.018731108,12.67012263,72.04272447,0,0,5.108768852,0,0.009396877,0,1.240387778,0,0.018793754,0.090836479,3.790073765,2.597
0,0.9994112,0,4.759986365,11.42117822,72.47203198,0,0,5.12876135,0,0.009296848,0,1.329449317,0,0,0.120859029,3.75902569,2.595
0,1.999503999,0,0,0,0,60.00062,0,0,0,37.999876,0,0,0,0,0,0,2.96
0,0.940142331,7.38724841,0,0.640344622,72.92652045,0,5.554989594,7.576441139,0,0,2.412934961,0,0,0,0,2.561378487,2.63
0,0.999396649,0,8.199384273,13.30002011,66.50164761,0,0,2.500038676,0,0,0,8.499512678,0,0,0,0,2.65
0,0.999396649,0,9.498909327,13.20100868,66.80177602,0,0,4.498831975,0,0,0,5.000077353,0,0,0,0,2.59
0,0.999350268,0,6.200303208,12.49961325,68.398255,0,0,5.200952941,0,0,0,6.200303208,0,0.501222116,0,0,2.61
0,1.00001548,0,5.808139445,12.50948157,69.06608461,0,0,5.808139445,0,0,0,5.808139445,0,0,0,0,2.59
0,1.000278715,0,4.611191973,11.08977734,73.26809328,0,0,4.97971571,0,0.009290514,0,1.291381499,0,0,0.120776687,3.629494286,2.572
0,0.999922726,0,9.099760451,13.00054092,67.09836952,0,0,3.301135925,0,0,0,6.500270458,0,0,0,0,2.61
0,0.939605077,8.439099136,4.868599844,2.249269999,65.54395906,0,5.559570962,6.999335049,0,0,2.411171182,0,0,0,0,2.98938969,2.64
0,1.009332443,0,5.990776254,12.1104365,71.06942654,0,0,5.080824236,0,0.009316915,0,1.369586484,0,0.009316915,0.09006351,3.260920201,2.594
0,0.960235641,4.329896907,3.331369661,5.260677467,64.76877761,0,5.699558174,9.569955817,0,0,0,3.24005891,0,1.089837997,0,1.749631811,2.69
0,1.000598518,0,10.19014441,12.46911496,66.53059345,0,0,4.600911588,0,0,0,0,0,0,0,5.208637068,2.487
0,1.718836237,0.509868853,2.938316382,4.060553497,2.638702725,60.54298405,2.428447528,8.220978212,0,0,9.030460722,0,0,0,0,7.910851796,2.8
0,0.969267139,4.349881797,5.008865248,6.600177305,61.64007092,0,5.719562648,9.609929078,0,0,0,3.250591017,0,1.090425532,0,1.761229314,2.7
0,0.990487694,0,0,0,82.47923902,0,16.53027329,0,0,0,0,0,0,0,0,0,2.36
0,1.039954482,10.60026552,3.720445063,10.28891137,70.6378809,0,0.75072702,1.640536098,0,0.009482868,0,1.210646099,0,0,0.101150588,0,2.448
0,0.999622499,0,0,0,64.9996225,0,34.000755,0,0,0,0,0,0,0,0,0,2.473
0,0.999622499,34.000755,0,0,64.9996225,0,0,0,0,0,0,0,0,0,0,0,2.494
0,0.959935038,3.030610617,13.63049751,5.059234662,60.09889361,0,7.250264635,0,0,0,0,7.949190145,0,1.58055769,0,0.44081609,2.75
0,0.960535466,0,8.33043579,6.920781178,65.75394066,0,0,5.992118683,0,0,0,10.37320352,0,0.269471488,0.089823829,1.309689383,2.81
0,1.040770013,0,4.519915486,12.37029502,72.63166132,0,0,4.739024963,0,0.009390406,0,1.039204946,0,0.018780812,0.090773926,3.540183113,2.578
0,0.97145441,6.429686246,2.012923553,0.660764036,71.30708753,0,2.082938285,6.388844319,0,0,0,2.473853873,0,6.310077746,0,1.362369999,2.751
0,0.970647729,1.089977735,7.020096919,6.940058501,65.96620923,0,0,6.010157603,0,0,0,10.41081537,0,0.270675379,0,1.321361526,2.79
0,1.000149499,14.9992525,2.998953506,3.000448498,68.9998505,0,3.000448498,6.000896995,0,0,0,0,0,0,0,0,2.55
0,1.000373274,3.619260918,6.250093318,4.800298619,70.25009332,0,7.250466592,4.550951848,0,0,0,2.17991788,0,0,0.098544233,0,2.498
0,1.050407013,0,4.120225423,13.11051972,70.48841578,0,0,5.989355041,0,0.009392611,0,1.809643081,0,0.009392611,0.08140263,3.331246086,2.607
0,1.000491313,4.978635342,10.69870621,5.96870487,65.15699674,0,4.978635342,4.978635342,0,0,0,0.500245656,0,1.738949186,0,0,2.55
0,1.060187742,11.6005364,4.821329968,10.36996135,69.12992033,0,0.380216139,1.199021851,0,0.009465962,0,1.309458074,0,0,0.100970261,0.018931924,2.455
0,0.991513937,8.077965702,0,0.250456715,76.54546526,0,5.775237197,7.587365195,0,0,0.771995993,0,0,0,0,0,2.49
0,1.049680735,0,4.438560972,12.11960754,71.82058869,0,0,5.251518455,0,0.009344339,0,1.171157141,0,0.018688678,0.099672948,4.021180501,2.6
0,1.049402899,0,4.440500101,12.08058916,71.84206019,0,0,5.259470316,0,0.009341866,0,1.161505286,0,0.018683731,0.099646566,4.038799882,2.601
0,1.049337547,0,4.440223568,12.07049556,71.8624963,0,0,5.259142782,0,0.009341284,0,1.170774237,0,0.009341284,0.099640361,4.029207081,2.601
0,0.99970423,3.979591837,10.44957113,5.468796214,65.91245194,0,4.979296066,5.468796214,0,0,0,0.751257025,0,1.49068323,0,0.499852115,2.56
0,0.999368047,3.120085828,10.09949591,2.899636994,70.32023867,0,8.640124627,2.859956204,0,0,0,0.911188513,0,0,0.149905207,0,2.462
0,1.059318743,0,4.659759867,11.65095292,72.37228375,0,0,5.399108433,0,0.00931952,0,1.109022848,0,0.00931952,0.09940821,3.63150619,2.609
0,1.059824292,0,5.999473187,11.89978153,70.77271107,0,0,5.33940718,0,0.029439564,0,1.890329878,0,0.030989014,0.10846155,2.869582733,2.603
0,0.959941957,0,4.978303637,5.899178189,56.73424398,0,0,20.25924014,0.839949212,0,2.458456,4.520656891,0.299981862,0,0,3.050048137,2.96
0,1.00053808,9.010659803,14.44090572,1.650596978,73.89729942,0,0,0,0,0,0,0,0,0,0,0,2.41
0,1.080508804,0,4.499525137,12.08955456,71.72149652,0,0,5.421227172,0,0.009341575,0,1.139672111,0,0.018683149,0.099643463,3.920347507,2.605
0,1.051739532,4.726018069,0,7.259272711,66.46388523,0,3.11435965,3.132519181,0,0,0,7.708721115,0,2.672477717,0.096850835,3.77415596,2.83
0,1.100273488,10.44943643,4.410579066,10.65968984,70.0096432,0,0.300362015,1.239388526,0,0.009485116,0,1.710482634,0,0,0.101174574,0.009485116,2.456
0,1.021244221,9.400421373,4.494645052,1.842043659,67.2236203,0,6.256218178,0.119974249,0.491601803,0,9.15023117,0,0,0,0,0,2.61
0,1.100643743,0,3.58926048,12.76024494,72.30334432,0,0,5.300675145,0,0.009420631,0,1.529282462,0,0.009420631,0.07850526,3.319202387,2.587
0,1.100572235,10.35039586,4.289409736,9.110292388,71.09194952,0,1.47056518,0.72117269,0,0,0.178725406,1.658697186,0,0,0.0094066,0.018813201,2.449
0,1.039356575,6.988675005,6.029155209,5.019367811,63.6831367,0,3.969662024,6.910316686,0,0,0,3.480292143,0,2.880037849,0,0,2.64
0,1.099450275,10.49006747,4.800724638,8.870564718,70.71151924,0,1.219702649,0.7996002,0,0,0.18115942,1.79910045,0,0,0.009370315,0.01874063,2.46
0,1.011347172,10.75327433,0,0,64.41635944,0,3.724052848,1.873502704,4.383938946,0,7.749358046,0,0,0,0,6.088166521,2.906
0,1.100198906,0,5.960964694,12.08975634,71.08092989,0,0,4.978866236,0,0.00932372,0,1.510442566,0,0.00932372,0.090129289,3.170064644,2.594
0,1.110746077,10.42067552,5.05937016,9.139406455,70.53081147,0,1.170194459,1.120132664,0,0,0.168958558,1.251544876,0,0,0.009386587,0.018773173,2.451
0,1.099837348,0,9.189063589,13.19030284,66.93207343,0,0,5.189373403,0,0,0,4.399349392,0,0,0,0,2.59
0,1.102535832,0,11.45084398,12.88414057,68.27957824,0,0,4.230010715,0,0,0,1.975247294,0,0,0.077643368,0,2.52
0,1.100244499,0,9.201200829,13.09925412,66.8998174,0,0,5.298505153,0,0,0,4.400977995,0,0,0,0,2.59
0,1.021432875,6.848764812,0,0,65.39465756,0,5.256362437,1.89366769,5.758471294,0,7.830028979,0,0,0,0,5.996614352,2.902
